"ROK","MESIC","KOD_SUKL","atc_who","atc_skupina","celkem_predepsano","celkem_vydano"
"2024","8","16367",C09AA05,C09,1624,520
"2024","8","16369",C09AA05,C09,6078,6244
"2024","8","16383",C09AA05,C09,496,118
"2024","8","16385",C09AA05,C09,2236,2264
"2024","8","16405",C09AA05,C09,684,14
"2024","8","16407",C09AA05,C09,1016,14
"2024","8","16420",C09AA05,C09,2772,636
"2024","8","16422",C09AA05,C09,4050,4592
"2024","8","165069",C09BA04,C09,922,2532
"2024","8","165073",C09BA04,C09,1946,4478
"2024","8","165074",C09BA04,C09,2,0
"2024","8","166421",C02AC06,C02,7546,17986
"2024","8","166422",C02AC06,C02,296,0
"2024","8","166423",C02AC06,C02,50300,53542
"2024","8","166424",C02AC06,C02,2,0
"2024","8","167078",C09DX01,C09,6,0
"2024","8","167666",C09CA07,C09,346,0
"2024","8","167667",C09CA07,C09,12864,10734
"2024","8","167670",C09CA07,C09,6,0
"2024","8","167671",C09CA07,C09,4,0
"2024","8","167673",C09CA07,C09,90,0
"2024","8","167674",C09CA07,C09,13612,10464
"2024","8","167676",C09CA07,C09,140,0
"2024","8","167850",C09DB04,C09,2,0
"2024","8","167852",C09DB04,C09,20442,14382
"2024","8","167855",C09DB04,C09,6,0
"2024","8","167859",C09DB04,C09,12012,8014
"2024","8","167879",C09CA07,C09,4,0
"2024","8","167880",C09CA07,C09,2,0
"2024","8","167883",C09CA07,C09,2,0
"2024","8","167894",C09CA07,C09,8,0
"2024","8","168",C03AA03,C03,35100,39050
"2024","8","168096",C09DA04,C09,3866,1590
"2024","8","168101",C09DA04,C09,2,0
"2024","8","168104",C09DA04,C09,3566,3556
"2024","8","169123",C09CA01,C09,6212,6268
"2024","8","16913",C02AC05,C02,1230,702
"2024","8","16916",C02AC05,C02,3632,4956
"2024","8","16923",C02AC05,C02,1894,1006
"2024","8","16926",C02AC05,C02,6052,8096
"2024","8","16932",C02AC05,C02,1624,740
"2024","8","169622",C08CA13,C08,2,0
"2024","8","169623",C08CA13,C08,15734,5656
"2024","8","169629",C08CA13,C08,25202,2
"2024","8","169654",C08CA13,C08,4184,1326
"2024","8","169660",C08CA13,C08,10660,286
"2024","8","169671",C08CA13,C08,2,0
"2024","8","169727",C09CA07,C09,14966,12648
"2024","8","169865",C09AA02,C09,120,34
"2024","8","169869",C09AA02,C09,508,650
"2024","8","169871",C09AA02,C09,50,14
"2024","8","169875",C09AA02,C09,462,520
"2024","8","169879",C09AA02,C09,136,188
"2024","8","169881",C09AA02,C09,12,0
"2024","8","170659",C09BB04,C09,6,0
"2024","8","170679",C09BB04,C09,2,0
"2024","8","170689",C09BB04,C09,2,0
"2024","8","171539",C09CA06,C09,19422,20454
"2024","8","171544",C09CA06,C09,7950,7886
"2024","8","171547",C09CA06,C09,10028,7714
"2024","8","171548",C09CA06,C09,2,0
"2024","8","171551",C09CA06,C09,13214,14282
"2024","8","171555",C09CA06,C09,16788,17030
"2024","8","171556",C09CA06,C09,10,0
"2024","8","171559",C09CA06,C09,2,0
"2024","8","171563",C09DA06,C09,3666,3776
"2024","8","171571",C09DA06,C09,5264,3046
"2024","8","171575",C09DA06,C09,6326,7288
"2024","8","171615",C02CA06,C02,2,2
"2024","8","172034",C09CA07,C09,26902,19594
"2024","8","173562",C09DB04,C09,20090,20336
"2024","8","173565",C09DB04,C09,2,0
"2024","8","175272",C09CA06,C09,22,0
"2024","8","175277",C09CA06,C09,476,352
"2024","8","175280",C09CA06,C09,64,0
"2024","8","175285",C09CA06,C09,1026,720
"2024","8","175288",C09CA06,C09,22,0
"2024","8","175293",C09CA06,C09,478,312
"2024","8","176348",C07AB07,C07,1806,8
"2024","8","176352",C07AB07,C07,436,0
"2024","8","176356",C07AB07,C07,926,470
"2024","8","176360",C07AB07,C07,220,40
"2024","8","176364",C07AB07,C07,226,88
"2024","8","176368",C07AB07,C07,162,10
"2024","8","176442",C09CA03,C09,2,0
"2024","8","176446",C09CA03,C09,1670,1038
"2024","8","176448",C09CA03,C09,8,0
"2024","8","176449",C09CA03,C09,3910,3156
"2024","8","176453",C09CA03,C09,1694,1256
"2024","8","176455",C09CA03,C09,12,0
"2024","8","176456",C09CA03,C09,4532,3588
"2024","8","176570",C08CA13,C08,242,160
"2024","8","176575",C08CA13,C08,1334,820
"2024","8","176581",C08CA13,C08,1162,508
"2024","8","176913",C07AB07,C07,13856,15456
"2024","8","176914",C07AB07,C07,4094,4762
"2024","8","176944",C09AA05,C09,732,630
"2024","8","176945",C09AA05,C09,792,2562
"2024","8","177279",C09BB07,C09,8,0
"2024","8","177280",C09BB07,C09,1630,1360
"2024","8","177281",C09BB07,C09,7142,8392
"2024","8","177285",C09BB07,C09,672,374
"2024","8","177286",C09BB07,C09,3440,3628
"2024","8","177290",C09BB07,C09,92,74
"2024","8","177291",C09BB07,C09,644,756
"2024","8","177295",C09BB07,C09,524,390
"2024","8","177296",C09BB07,C09,3612,3770
"2024","8","177395",C09BB03,C09,1296,1296
"2024","8","178576",C09BB07,C09,2,0
"2024","8","178578",C09BB07,C09,1758,1354
"2024","8","178582",C09BB07,C09,826,698
"2024","8","178586",C09BB07,C09,212,236
"2024","8","178590",C09BB07,C09,752,566
"2024","8","178620",C09BB04,C09,1128,1200
"2024","8","178621",C09BB04,C09,2280,2134
"2024","8","178622",C09BB04,C09,416,400
"2024","8","178623",C09BB04,C09,1124,1098
"2024","8","178626",C09BB04,C09,358,524
"2024","8","178627",C09BB04,C09,918,824
"2024","8","180433",C09BB03,C09,2988,3494
"2024","8","180458",C08CA13,C08,2756,2524
"2024","8","182111",C09CA03,C09,2,0
"2024","8","1823",C09AA05,C09,2,0
"2024","8","182359",C03DA01,C03,6,0
"2024","8","183073",C09CA07,C09,2134,318
"2024","8","183078",C09CA07,C09,3822,1278
"2024","8","183211",C08CA01,C08,4,0
"2024","8","183377",C09DA06,C09,16066,17064
"2024","8","184284",C07FB07,C07,4740,4028
"2024","8","184288",C07FB07,C07,1174,1074
"2024","8","184292",C07FB07,C07,1068,886
"2024","8","186049",C09BA04,C09,862,0
"2024","8","186927",C02AC02,C02,2,0
"2024","8","186931",C02AC02,C02,4,0
"2024","8","187594",C09BB04,C09,4,0
"2024","8","187788",C09BB04,C09,4266,324
"2024","8","187792",C09BB04,C09,7102,8150
"2024","8","187793",C09BB04,C09,362,0
"2024","8","187796",C09BB04,C09,446,4
"2024","8","187800",C09BB04,C09,854,992
"2024","8","187801",C09BB04,C09,112,0
"2024","8","187804",C09BB04,C09,2376,84
"2024","8","187808",C09BB04,C09,3154,3734
"2024","8","187809",C09BB04,C09,110,0
"2024","8","187812",C09BB04,C09,1608,108
"2024","8","187816",C09BB04,C09,2442,2646
"2024","8","187817",C09BB04,C09,138,0
"2024","8","188612",C07AB05,C07,1934,1238
"2024","8","188616",C07AB05,C07,3442,1926
"2024","8","189657",C09DA07,C09,1018,1824
"2024","8","189664",C09DA07,C09,2642,66
"2024","8","189668",C09DA07,C09,1900,2194
"2024","8","189673",C09DA07,C09,2,0
"2024","8","189675",C09DA07,C09,14,0
"2024","8","189677",C09DA07,C09,16586,22854
"2024","8","189678",C09DA07,C09,3914,0
"2024","8","189680",C09DA07,C09,2,0
"2024","8","189682",C09DA07,C09,2,0
"2024","8","189684",C09DA07,C09,7182,692
"2024","8","189685",C09DA07,C09,1830,4648
"2024","8","189688",C09DA07,C09,17548,22108
"2024","8","189691",C09DA07,C09,10168,384
"2024","8","189692",C09DA07,C09,2834,15550
"2024","8","190081",C09DA07,C09,258,0
"2024","8","190082",C09DA07,C09,2656,444
"2024","8","190084",C09DA07,C09,20,0
"2024","8","190088",C09DA07,C09,130,0
"2024","8","190090",C09DA07,C09,6,0
"2024","8","190958",C09BX01,C09,17176,3852
"2024","8","190960",C09BX01,C09,32106,34016
"2024","8","190963",C09BX01,C09,3020,676
"2024","8","190965",C09BX01,C09,5680,5956
"2024","8","190968",C09BX01,C09,15250,3170
"2024","8","190969",C09BX01,C09,2,0
"2024","8","190970",C09BX01,C09,30248,32068
"2024","8","190973",C09BX01,C09,17010,3256
"2024","8","190975",C09BX01,C09,39448,40566
"2024","8","191004",C09AA05,C09,4,0
"2024","8","191037",C09AA05,C09,2,0
"2024","8","191042",C09AA05,C09,2,0
"2024","8","191873",C03BA11,C03,4,0
"2024","8","191877",C03BA11,C03,17788,14450
"2024","8","191880",C03BA11,C03,14282,15254
"2024","8","192230",C08CA01,C08,4,0
"2024","8","192240",C08CA01,C08,2,0
"2024","8","193874",C09DA07,C09,4970,4086
